stock_weight,bond_weight,t_bill_weight,objective
0.55,0.25,0.2,-0.0008470544821010435
0.55,0.3,0.15,-0.0006778865830034829
0.55,0.35,0.1,-0.0005183966992091621
0.55,0.4,0.05,-0.0003681585806671741
0.55,0.45,0.0,-0.0002277258033351236
0.6,0.0,0.4,-0.0008066322218939036
0.6,0.05,0.35,-0.0005916298425703779
0.6,0.1,0.3,-0.0003873485431768129
0.6,0.15,0.25,-0.00019318912526923853
0.6,0.2,0.2,-9.707986277950336e-06
0.6,0.25,0.15,0.00016369924291907885
0.6,0.3,0.1,0.00032712444911053666
0.6,0.35,0.05,0.0004805427847679336
0.6,0.4,0.0,0.0006241701032101662
0.65,0.0,0.35,0.0001489536793865034
0.65,0.05,0.3,0.0003573891833754233
0.65,0.1,0.25,0.0005556745491166159
0.65,0.15,0.2,0.00074385081429895
0.65,0.2,0.15,0.0009220749857764902
0.65,0.25,0.1,0.0010901631056621048
0.65,0.3,0.05,0.0012481329006000805
0.65,0.35,0.0,0.0013952992814899492
0.7,0.0,0.3,0.0010208429559126879
0.7,0.05,0.25,0.0012233038049648203
0.7,0.1,0.2,0.0014166086097715926
0.7,0.15,0.15,0.0015996480513046103
0.7,0.2,0.1,0.0017722094569334306
0.7,0.25,0.05,0.0019341499099400055
0.7,0.3,0.0,0.002085592335724809
0.75,0.0,0.25,0.001812823504434172
0.75,0.05,0.2,0.002009350787704993
0.75,0.1,0.15,0.002196324539973831
0.75,0.15,0.1,0.0023733959120080016
0.75,0.2,0.05,0.002540115994643551
0.75,0.25,0.0,0.002696396725612272
0.8,0.0,0.2,0.002525625141592526
0.8,0.05,0.15,0.002716551249842612
0.8,0.1,0.1,0.0028973916878803755
0.8,0.15,0.05,0.0030684040153779574
0.8,0.2,0.0,0.0032295417947810177
0.85,0.0,0.15,0.0031605510433347435
0.85,0.05,0.1,0.0033453739182261323
0.85,0.1,0.05,0.00352029336404241
0.85,0.15,0.0,0.003686093460758758
0.9,0.0,0.1,0.0037192166012132264
0.9,0.05,0.05,0.0038983192637802922
0.9,0.1,0.0,0.004067791850574728
0.95,0.0,0.05,0.004203362183170388
0.95,0.05,0.0,0.0043773159437573055
1.0,0.0,0.0,0.004617112385847987
