stock_weight,bond_weight,t_bill_weight,objective
0.1,0.7,0.2,-0.055261316103702995
0.1,0.75,0.15,-0.05521279911448977
0.1,0.8,0.1,-0.055164842074127925
0.1,0.85,0.05,-0.05511742829776747
0.1,0.9,0.0,-0.05507051448937095
0.15,0.0,0.85,-0.055620933698814795
0.15,0.05,0.8,-0.05556507801437523
0.15,0.1,0.75,-0.055509685209865836
0.15,0.15,0.7,-0.05545478322881272
0.15,0.2,0.65,-0.05540036566330902
0.15,0.25,0.6,-0.055346450491211965
0.15,0.3,0.55,-0.055293094632581474
0.15,0.35,0.5,-0.05524025463891378
0.15,0.4,0.45,-0.05518816853900029
0.15,0.45,0.4,-0.05513668550880332
0.15,0.5,0.35,-0.055085851759228185
0.15,0.55,0.3,-0.05503558221250915
0.15,0.6,0.25,-0.054985877369854254
0.15,0.65,0.2,-0.054936704180037564
0.15,0.7,0.15,-0.05488807015215892
0.15,0.75,0.1,-0.05483996469550175
0.15,0.8,0.05,-0.05479239626190862
0.15,0.85,0.0,-0.05474537307589318
0.2,0.0,0.8,-0.05524988672015438
0.2,0.05,0.75,-0.05519428579428649
0.2,0.1,0.7,-0.055139179718758716
0.2,0.15,0.65,-0.05508455767394344
0.2,0.2,0.6,-0.055030441918907894
0.2,0.25,0.55,-0.054976895580162125
0.2,0.3,0.5,-0.054923979974643246
0.2,0.35,0.45,-0.05487165572453768
0.2,0.4,0.4,-0.05481988754264057
0.2,0.45,0.35,-0.054768649314817154
0.2,0.5,0.3,-0.054717991514689306
0.2,0.55,0.25,-0.05466805860484437
0.2,0.6,0.2,-0.05461868985381917
0.2,0.65,0.15,-0.05456984614778363
0.2,0.7,0.1,-0.054521592820202164
0.2,0.75,0.05,-0.05447384550711924
0.2,0.8,0.0,-0.05442661807864773
0.25,0.0,0.75,-0.05488538062647602
0.25,0.05,0.7,-0.054830103935753494
0.25,0.1,0.65,-0.05477540688479937
0.25,0.15,0.6,-0.05472127490377361
0.25,0.2,0.55,-0.05466768837173204
0.25,0.25,0.5,-0.05461460666017853
0.25,0.3,0.45,-0.05456206388000518
0.25,0.35,0.4,-0.05451005461138377
0.25,0.4,0.35,-0.054458581694711586
0.25,0.45,0.3,-0.05440766920879569
0.25,0.5,0.25,-0.054357290836357625
0.25,0.55,0.2,-0.05430745746355066
0.25,0.6,0.15,-0.05425818267447285
0.25,0.65,0.1,-0.054209477511782046
0.25,0.7,0.05,-0.05416154634808683
0.25,0.75,0.0,-0.05411418813940862
0.3,0.0,0.7,-0.05452789576954634
0.3,0.05,0.65,-0.0544729738856519
0.3,0.1,0.6,-0.05441857025228442
0.3,0.15,0.55,-0.05436475939093313
0.3,0.2,0.5,-0.054311481513614215
0.3,0.25,0.45,-0.0542587235591241
0.3,0.3,0.4,-0.05420648288237545
0.3,0.35,0.35,-0.05415476841053934
0.3,0.4,0.3,-0.054103562026933345
0.3,0.45,0.25,-0.05405288599825136
0.3,0.5,0.2,-0.054002775603589466
0.3,0.55,0.15,-0.053953254250086013
0.3,0.6,0.1,-0.053904318412810105
0.3,0.65,0.05,-0.05385605539765043
0.3,0.7,0.0,-0.05380838712627848
0.35,0.0,0.65,-0.054177257859905514
0.35,0.05,0.6,-0.054122527644942874
0.35,0.1,0.55,-0.05406830604813008
0.35,0.15,0.5,-0.054014615291859185
0.35,0.2,0.45,-0.05396150767205662
0.35,0.25,0.4,-0.05390895998994347
0.35,0.3,0.35,-0.05385697757111887
0.35,0.35,0.3,-0.053805594503886785
0.35,0.4,0.25,-0.053754770921731206
0.35,0.45,0.2,-0.05370453135048609
0.35,0.5,0.15,-0.05365488912019027
0.35,0.55,0.1,-0.05360581810264558
0.35,0.6,0.05,-0.05355730155834306
0.35,0.65,0.0,-0.05350942438121197
0.4,0.0,0.6,-0.053833188636713485
0.4,0.05,0.55,-0.053778715436931954
0.4,0.1,0.5,-0.05372473944923486
0.4,0.15,0.45,-0.05367129647797043
0.4,0.2,0.4,-0.0536184229412322
0.4,0.25,0.35,-0.053566118440723766
0.4,0.3,0.3,-0.05351438916817727
0.4,0.35,0.25,-0.05346324546220282
0.4,0.4,0.2,-0.05341272313467299
0.4,0.45,0.15,-0.05336292021777185
0.4,0.5,0.1,-0.05331371103104621
0.4,0.55,0.05,-0.053265100426908636
0.4,0.6,0.0,-0.05321711539414821
0.45,0.0,0.55,-0.053495474445055285
0.45,0.05,0.5,-0.053441380885718814
0.45,0.1,0.45,-0.05338782567865025
0.45,0.15,0.4,-0.053334839382279536
0.45,0.2,0.35,-0.05328241630738412
0.45,0.25,0.3,-0.05323055375222854
0.45,0.3,0.25,-0.05317926036207474
0.45,0.35,0.2,-0.05312852425924826
0.45,0.4,0.15,-0.05307841012908341
0.45,0.45,0.1,-0.05302893966834055
0.45,0.5,0.05,-0.05298009114185092
0.45,0.55,0.0,-0.05293189536111206
0.5,0.0,0.5,-0.05316618692672017
0.5,0.05,0.45,-0.053112524901959106
0.5,0.1,0.4,-0.053059371513137846
0.5,0.15,0.35,-0.05300680207917385
0.5,0.2,0.3,-0.05295477407818457
0.5,0.25,0.25,-0.05290338422585315
0.5,0.3,0.2,-0.05285257332099807
0.5,0.35,0.15,-0.05280235930123439
0.5,0.4,0.1,-0.05275277567533634
0.5,0.45,0.05,-0.05270380747035709
0.5,0.5,0.0,-0.052655461377645596
0.55,0.0,0.45,-0.05284455582123247
0.55,0.05,0.4,-0.05279132435986232
0.55,0.1,0.35,-0.05273867675423472
0.55,0.15,0.3,-0.05268659568828033
0.55,0.2,0.25,-0.052635112066448324
0.55,0.25,0.2,-0.05258424393630723
0.55,0.3,0.15,-0.05253402229115541
0.55,0.35,0.1,-0.05248441189339577
0.55,0.4,0.05,-0.05243541883800388
0.55,0.45,0.0,-0.052387077475367784
0.6,0.0,0.4,-0.052529539301979206
0.6,0.05,0.35,-0.05247679562707089
0.6,0.1,0.3,-0.05242465537275017
0.6,0.15,0.25,-0.052373126331953526
0.6,0.2,0.2,-0.05232220396811006
0.6,0.25,0.15,-0.05227189252787034
0.6,0.3,0.1,-0.05222221870517962
0.6,0.35,0.05,-0.0521732734417898
0.6,0.4,0.0,-0.052125048018884845
0.65,0.0,0.35,-0.05222131912955975
0.65,0.05,0.3,-0.05216920928540906
0.65,0.1,0.25,-0.05211772450485436
0.65,0.15,0.2,-0.052066815514568064
0.65,0.2,0.15,-0.05201656679497961
0.65,0.25,0.1,-0.051966974051096
0.65,0.3,0.05,-0.051918106356211885
0.65,0.35,0.0,-0.05186989434549208
0.7,0.0,0.3,-0.05192064359238032
0.7,0.05,0.25,-0.051869095273231657
0.7,0.1,0.2,-0.051818162506263366
0.7,0.15,0.15,-0.05176790973949478
