stock_weight,bond_weight,t_bill_weight,objective
0.75,0.05,0.2,-0.00779332530793777
0.75,0.1,0.15,-0.00763661789663706
0.75,0.15,0.1,-0.007487067033522921
0.75,0.2,0.05,-0.007344792686517963
0.75,0.25,0.0,-0.007210034026181104
0.8,0.0,0.2,-0.007303461343758943
0.8,0.05,0.15,-0.00714422943112912
0.8,0.1,0.1,-0.00699219973271173
0.8,0.15,0.05,-0.006847266768892952
0.8,0.2,0.0,-0.006709531174768657
0.85,0.0,0.15,-0.006708305272416625
0.85,0.05,0.1,-0.006553808349971043
0.85,0.1,0.05,-0.0064064017369501085
0.85,0.15,0.0,-0.006265675061486599
0.9,0.0,0.1,-0.006170613296900198
0.9,0.05,0.05,-0.006020514534072768
0.9,0.1,0.0,-0.005877418061958437
0.95,0.0,0.05,-0.005689790913229366
0.95,0.05,0.0,-0.005543619076066909
1.0,0.0,0.0,-0.005262970021296123
