stock_weight,bond_weight,t_bill_weight,objective
0.35,0.3,0.35,13.926703545792401
0.35,0.35,0.3,13.977873326018328
0.35,0.4,0.25,14.027685981462758
0.35,0.45,0.2,14.076179698278537
0.35,0.5,0.15,14.123481857387137
0.35,0.55,0.1,14.16955020376337
0.35,0.6,0.05,14.214320051224892
0.35,0.65,0.0,14.25778312677612
0.4,0.0,0.6,13.94770653054304
0.4,0.05,0.55,14.007509450764339
0.4,0.1,0.5,14.06612637466141
0.4,0.15,0.45,14.123589598719974
0.4,0.2,0.4,14.179799935735117
0.4,0.25,0.35,14.23468040435883
0.4,0.3,0.3,14.288270134335447
0.4,0.35,0.25,14.340485262532605
0.4,0.4,0.2,14.391415957948764
0.4,0.45,0.15,14.4410943241867
0.4,0.5,0.1,14.489466563442262
0.4,0.55,0.05,14.536422864487998
0.4,0.6,0.0,14.582024896379446
0.45,0.0,0.55,14.30003741716846
0.45,0.05,0.5,14.361220911045214
0.45,0.1,0.45,14.421114581162051
0.45,0.15,0.4,14.47967141487896
0.45,0.2,0.35,14.536918663564299
0.45,0.25,0.3,14.592934241024508
0.45,0.3,0.25,14.64760048320649
0.45,0.35,0.2,14.70085186523129
0.45,0.4,0.15,14.752756387430486
0.45,0.45,0.1,14.803333408750401
0.45,0.5,0.05,14.852499318635202
0.45,0.55,0.0,14.900249230982824
0.5,0.0,0.5,14.649250427686102
0.5,0.05,0.45,14.711488866295936
0.5,0.1,0.4,14.772458330538196
0.5,0.15,0.35,14.832166811599578
0.5,0.2,0.3,14.890527947864324
0.5,0.25,0.25,14.94759767983358
0.5,0.3,0.2,15.003314598779959
0.5,0.35,0.15,15.057555972015846
0.5,0.4,0.1,15.110329862951257
0.5,0.45,0.05,15.161580627952198
0.5,0.5,0.0,15.211408448767468
0.55,0.0,0.45,14.993631895837563
0.55,0.05,0.4,15.057000558882677
0.55,0.1,0.35,15.119038404557942
0.55,0.15,0.3,15.179735858119694
0.55,0.2,0.25,15.23914460648256
0.55,0.25,0.2,15.29715362032678
0.55,0.3,0.15,15.35368621365831
0.55,0.35,0.1,15.408730192270882
0.55,0.4,0.05,15.46221040212796
0.55,0.45,0.0,15.514196001384324
0.6,0.0,0.4,15.332382343996105
0.6,0.05,0.35,15.396881566020916
0.6,0.1,0.3,15.459960547439787
0.6,0.15,0.25,15.521747265592046
0.6,0.2,0.2,15.582025469725085
0.6,0.25,0.15,15.640776460925718
0.6,0.3,0.1,15.697931012652987
0.6,0.35,0.05,15.753579803315207
0.6,0.4,0.0,15.807696968371195
0.65,0.0,0.35,15.664244708528454
0.65,0.05,0.3,15.729757267041863
0.65,0.1,0.25,15.793771590278226
0.65,0.15,0.2,15.856240337272563
0.65,0.2,0.15,15.91717725706506
0.65,0.25,0.1,15.976600812766765
0.65,0.3,0.05,16.03440836318936
0.65,0.35,0.0,16.090685411900704
0.7,0.0,0.3,15.987449745464636
0.7,0.05,0.25,16.053839351904745
0.7,0.1,0.2,16.11860489262204
0.7,0.15,0.15,16.181820265787263
0.7,0.2,0.1,16.243517104812952
0.7,0.25,0.05,16.303678490142744
0.7,0.3,0.0,16.362354511193793
0.75,0.0,0.25,16.3016512504356
0.75,0.05,0.2,16.368690333587143
0.75,0.1,0.15,16.4341104419562
0.75,0.15,0.1,16.498101065616375
0.75,0.2,0.05,16.560534548028095
0.75,0.25,0.0,16.62132307611219
0.8,0.0,0.2,16.605949710436462
0.8,0.05,0.15,16.673586814818833
0.8,0.1,0.1,16.739637953137702
0.8,0.15,0.05,16.804151344933953
0.8,0.2,0.0,16.86701803942799
0.85,0.0,0.15,16.899230405889817
0.85,0.05,0.1,16.967458214877112
0.85,0.1,0.05,17.03402655950896
0.85,0.15,0.0,17.099041343688604
0.9,0.0,0.1,17.180546591858864
0.9,0.05,0.05,17.2492457622976
0.9,0.1,0.0,17.31638963894965
0.95,0.0,0.05,17.44944610745222
0.95,0.05,0.0,17.518509346002432
1.0,0.0,0.0,17.70489343562433
