stock_weight,bond_weight,t_bill_weight,objective
0.5,0.4,0.1,4.046207359860311
0.5,0.45,0.05,4.065405509349135
0.5,0.5,0.0,4.084510245530772
0.55,0.0,0.45,4.002805066916185
0.55,0.05,0.4,4.023534320953945
0.55,0.1,0.35,4.044053302982088
0.55,0.15,0.3,4.064530862249259
0.55,0.2,0.25,4.084943533326356
0.55,0.25,0.2,4.105299760951794
0.55,0.3,0.15,4.125572256727326
0.55,0.35,0.1,4.145709261963729
0.55,0.4,0.05,4.165793809059409
0.55,0.45,0.0,4.185781554103553
0.6,0.0,0.4,4.118435833265311
0.6,0.05,0.35,4.139729428658493
0.6,0.1,0.3,4.161021785298892
0.6,0.15,0.25,4.182298492073912
0.6,0.2,0.2,4.203395151608181
0.6,0.25,0.15,4.224335332620073
0.6,0.3,0.1,4.245140588314294
0.6,0.35,0.05,4.265799949006652
0.6,0.4,0.0,4.286319592508506
0.65,0.0,0.35,4.234421179928481
0.65,0.05,0.3,4.256429816078704
0.65,0.1,0.25,4.2783818770421975
0.65,0.15,0.2,4.300183531811501
0.65,0.2,0.15,4.321870143618761
0.65,0.25,0.1,4.343385879880129
0.65,0.3,0.05,4.364668426108148
0.65,0.35,0.0,4.385660349247897
0.7,0.0,0.3,4.350591196460054
0.7,0.05,0.25,4.373312392348731
0.7,0.1,0.2,4.395921823210525
0.7,0.15,0.15,4.4183609940572985
0.7,0.2,0.1,4.440427281744074
0.7,0.25,0.05,4.46225502274511
0.7,0.3,0.0,4.483966496934294
0.75,0.0,0.25,4.467432373163357
0.75,0.05,0.2,4.490666120907747
0.75,0.1,0.15,4.513658996011845
0.75,0.15,0.1,4.536514572686486
0.75,0.2,0.05,4.55918346158193
0.75,0.25,0.0,4.581559529250709
0.8,0.0,0.2,4.58476087057436
0.8,0.05,0.15,4.608259900017838
0.8,0.1,0.1,4.631608858500751
0.8,0.15,0.05,4.654719486250692
0.8,0.2,0.0,4.677626571950159
0.85,0.0,0.15,4.702021777334633
0.85,0.05,0.1,4.7257390687420395
0.85,0.1,0.05,4.749234258591869
0.85,0.15,0.0,4.772479643611788
0.9,0.0,0.1,4.817709086232834
0.9,0.05,0.05,4.841803986365713
0.9,0.1,0.0,4.865658376498012
0.95,0.0,0.05,4.931748974743526
0.95,0.05,0.0,4.956095145223971
1.0,0.0,0.0,5.044104474676591
