stock_weight,bond_weight,t_bill_weight,objective
0.45,0.3,0.25,0.6885816443799003
0.45,0.35,0.2,0.6890221497740043
0.45,0.4,0.15,0.6894482709488493
0.45,0.45,0.1,0.6898597628096749
0.45,0.5,0.05,0.6902563120096282
0.45,0.55,0.0,0.690637996088171
0.5,0.0,0.5,0.688414658370495
0.5,0.05,0.45,0.6889449836110219
0.5,0.1,0.4,0.6894609281609818
0.5,0.15,0.35,0.6899625323422054
0.5,0.2,0.3,0.6904497592584223
0.5,0.25,0.25,0.6909223594318996
0.5,0.3,0.2,0.6913801650938758
0.5,0.35,0.15,0.6918224054954404
0.5,0.4,0.1,0.6922496428940881
0.5,0.45,0.05,0.6926615972464444
0.5,0.5,0.0,0.6930583805004632
0.55,0.0,0.45,0.6911043146623522
0.55,0.05,0.4,0.6916375715832914
0.55,0.1,0.35,0.692156210111809
0.55,0.15,0.3,0.6926603926583624
0.55,0.2,0.25,0.6931499293458094
0.55,0.25,0.2,0.6936244549072859
0.55,0.3,0.15,0.6940836631494344
0.55,0.35,0.1,0.6945272771149388
0.55,0.4,0.05,0.6949550330815045
0.55,0.45,0.0,0.6953674733793819
0.6,0.0,0.4,0.6936966743086447
0.6,0.05,0.35,0.6942329219527898
0.6,0.1,0.3,0.6947542500377628
0.6,0.15,0.25,0.6952608153139129
0.6,0.2,0.2,0.6957517066014431
0.6,0.25,0.15,0.6962271273999766
0.6,0.3,0.1,0.6966866682603311
0.6,0.35,0.05,0.6971307051156703
0.6,0.4,0.0,0.6975592411257936
0.65,0.0,0.35,0.6961857822545371
0.65,0.05,0.3,0.6967241784430098
0.65,0.1,0.25,0.6972471018892087
0.65,0.15,0.2,0.6977545197306911
0.65,0.2,0.15,0.6982462573620399
0.65,0.25,0.1,0.6987222531731653
0.65,0.3,0.05,0.6991824547476614
0.65,0.35,0.0,0.6996268669893188
0.7,0.0,0.3,0.698564180222401
0.7,0.05,0.25,0.6991039523883072
0.7,0.1,0.2,0.6996278235361283
0.7,0.15,0.15,0.7001360556610287
0.7,0.2,0.1,0.7006287183443662
0.7,0.25,0.05,0.7011055530244518
0.7,0.3,0.0,0.7015666567122784
0.75,0.0,0.25,0.7008276002641491
0.75,0.05,0.2,0.7013679699523082
0.75,0.1,0.15,0.7018923696658698
0.75,0.15,0.1,0.7024014418544352
0.75,0.2,0.05,0.7028946213069219
0.75,0.25,0.0,0.7033716355687146
0.8,0.0,0.2,0.7029716353108552
0.8,0.05,0.15,0.7035121121079515
0.8,0.1,0.1,0.7040366764779757
0.8,0.15,0.05,0.704545548582583
0.8,0.2,0.0,0.7050384062171874
0.85,0.0,0.15,0.7049899170994095
0.85,0.05,0.1,0.7055306858095496
0.85,0.1,0.05,0.7060550725786465
0.85,0.15,0.0,0.7065635281204138
0.9,0.0,0.1,0.7068781134078352
0.9,0.05,0.05,0.7074182759901414
0.9,0.1,0.0,0.707942400663342
0.95,0.0,0.05,0.7086323502302505
0.95,0.05,0.0,0.70917177690653
1.0,0.0,0.0,0.7102480319694354
