stock_weight,bond_weight,t_bill_weight,terminal_worst_1pct_mean,terminal_worst_2pct_mean,terminal_worst_4pct_mean,terminal_worst_10pct_mean,terminal_median,terminal_mean,simplex_x,simplex_y,is_selected
0.06,0.2,0.74,-0.2094459024415379,-0.1905010465562844,-0.1630181263731659,-0.11039959135171434,0.28713471403973867,0.33298826189757413,0.77,0.05196152422706631,False
0.06,0.22,0.72,-0.20807179189451105,-0.18895309258918463,-0.16121221958438978,-0.10836466178875519,0.2905257915863869,0.3388038151789854,0.75,0.05196152422706631,False
0.06,0.24,0.7,-0.20672146944975484,-0.18742743237496579,-0.15942610743434263,-0.10635545222149925,0.29454482749840727,0.3446732703343606,0.73,0.05196152422706631,False
0.06,0.26,0.68,-0.20539748682701592,-0.18592696478267234,-0.1576539910717526,-0.10438576045100408,0.29791536207229136,0.35059711977470953,0.7100000000000001,0.05196152422706631,False
0.06,0.28,0.66,-0.20413231643961693,-0.18443250844409068,-0.15591007628467154,-0.10246788294000705,0.3016104742423956,0.3565758602662454,0.6900000000000001,0.05196152422706631,False
0.06,0.3,0.64,-0.2029354629281185,-0.18295695085979363,-0.15421177694934193,-0.10059851378321806,0.3052547166926227,0.36260999296469326,0.67,0.05196152422706631,False
0.06,0.32,0.62,-0.20180718205388082,-0.18152093875639447,-0.15254594394205404,-0.09875635542155241,0.30856009308847154,0.3687000234498123,0.65,0.05196152422706631,False
0.06,0.34,0.6,-0.20072076973347724,-0.1801308078968274,-0.15093367001008218,-0.09695012827698533,0.3132132065405425,0.37484646176012215,0.63,0.05196152422706631,False
0.06,0.36,0.58,-0.19967386107064486,-0.17879887399594946,-0.1493860515688865,-0.0951687204667041,0.3176997317976804,0.3810498224278684,0.61,0.05196152422706631,False
0.06,0.38,0.56,-0.19865633122879317,-0.17748386044848996,-0.14788858379943357,-0.09342123947629442,0.32257857112449795,0.38731062451418785,0.5900000000000001,0.05196152422706631,False
0.06,0.4,0.54,-0.19769687065530783,-0.1762049798645956,-0.14642669841701603,-0.09171176130720347,0.3270733254434999,0.3936293916444852,0.5700000000000001,0.05196152422706631,False
0.06,0.42,0.52,-0.19676875071919375,-0.17494721415958722,-0.1450076297934503,-0.0900591558104967,0.3307195160368419,0.40000665204406577,0.55,0.05196152422706631,False
0.06,0.44,0.5,-0.1958636458973546,-0.17379046841257895,-0.14362812369069572,-0.08846060899838672,0.3356628541226655,0.4064429385739319,0.53,0.05196152422706631,False
0.06,0.46,0.48,-0.19497821720496664,-0.17269596696634978,-0.14230178551209588,-0.08690530501122339,0.34049969419322157,0.41293878876686413,0.51,0.05196152422706631,False
0.06,0.48,0.46,-0.19420704072125036,-0.17162705707947778,-0.1410252478665944,-0.08538989278873005,0.34507786031689847,0.41949474486364435,0.49,0.05196152422706631,False
0.06,0.5,0.44,-0.19351951883441543,-0.17061706191345202,-0.13979917546005896,-0.0839161219652699,0.34979141135380887,0.426111353849578,0.47,0.05196152422706631,False
0.06,0.52,0.42,-0.1929370616618946,-0.16963535807382077,-0.13863320825368627,-0.0824790379011696,0.3544538911568696,0.4327891674911755,0.44999999999999996,0.05196152422706631,False
0.06,0.54,0.4,-0.1924705299252405,-0.16872061673364702,-0.13752172431224388,-0.08109628786599905,0.360206231008044,0.4395287423730945,0.43000000000000005,0.05196152422706631,False
0.06,0.56,0.38,-0.19206961946789647,-0.16786095933533407,-0.13647306848724855,-0.07976457350270605,0.364411311883336,0.44633063993527755,0.41000000000000003,0.05196152422706631,False
0.06,0.58,0.36,-0.19172596932846644,-0.1670764967672385,-0.13549553075363105,-0.07848431079679626,0.36964718922513795,0.45319542651033934,0.39,0.05196152422706631,False
0.06,0.6,0.34,-0.19139145185868375,-0.16635389985938784,-0.1346019455127556,-0.07726642269170009,0.37472995735737513,0.4601236733611169,0.37,0.05196152422706631,False
0.06,0.62,0.32,-0.1911365034925384,-0.1656820796942692,-0.13378452755539938,-0.0761371314171475,0.37918365011228755,0.4671159567185474,0.35,0.05196152422706631,False
0.06,0.64,0.3,-0.19095069576534462,-0.16512549398934376,-0.13304275362383994,-0.07506806526609701,0.3830415832773634,0.47417285781962876,0.32999999999999996,0.05196152422706631,False
0.06,0.66,0.28,-0.19085689906900388,-0.16467564262083223,-0.13235206319987292,-0.0740618375779149,0.38670158890158357,0.4812949629457475,0.31000000000000005,0.05196152422706631,False
