iteration,gradient_step,starting_age,stock_weight,bond_weight,t_bill_weight,raw_objective,curvature_penalty_value,curvature_penalty_term,regularized_objective,objective,is_control_point,is_fixed_retirement_block
5,29,74,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,75,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,76,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,77,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,78,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,79,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,80,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,81,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,82,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,83,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,84,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,85,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,86,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,87,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,88,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,89,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
5,29,90,0.48,0.24,0.28,0.6606383371004791,0.504526675242088,5.0452667524208805e-05,0.6605878844329549,0.6605878844329549,False,True
